nodenumber,sound-pressure,rms_spldb
6444,1219.293569943212,155.70156575702964
6445,1309.0473528947566,156.318507222914
6446,1220.4471922461535,155.70977993856025
6447,1221.4739568721343,155.71708432245026
6448,1403.1376675315566,156.9214057569834
6449,1222.3875163296607,155.7235782068889
6450,1223.2029945590123,155.72937079901203
6451,1223.9283712024815,155.73452012752287
6452,1224.5837226372769,155.73916973524751
6453,1225.1897955613308,155.74346750612247
6454,1225.768626942876,155.7475701180203
6455,1229.26034485512,155.77227752247995
6456,1226.34306933531,155.751639706957
6457,1226.925471711823,155.75576374211886
6458,1384.480531047384,156.80513714580056
6459,1227.5211083025729,155.75997946539866
6460,1228.1357235316927,155.76432736946433
6461,1389.3733100361046,156.8357791225083
6462,1228.7687702839316,155.76880338744647
6463,1229.4174589464808,155.77338761153504
6464,1230.7716381017917,155.7829496829183
6465,1230.0849738313696,155.7781023543928
6466,1232.9889331694283,155.79858365780746
6467,1232.2243649098707,155.79319592463128
6468,1231.483854801455,155.78797453581598
6469,1235.2390378734738,155.81442025538018
6470,1234.5285228440755,155.80942265528216
6471,1233.7658088952849,155.8040546978953
6472,1236.811805221636,155.82547252438496
6473,1236.6628252449739,155.82442620385984
6474,1236.3211532024063,155.82202608667436
6475,1235.8520688698934,155.81872986555547
6476,1222.638535141157,155.72536168212022
6477,1296.232266695103,156.23305664682596
6478,1482.6231052837772,157.40001536489348
6479,1347.4844236553429,156.56987515930027
6480,1297.318595960432,156.24033295422132
6481,1515.4344070621703,157.59014295533044
6482,1453.9103747362226,157.23015279823733
6483,1216.4371672431444,155.68119371047348
6484,1574.1907438705462,157.92054717566225
6485,1378.919858164046,156.770180607213
6486,1211.4701631409594,155.6456545372011
6487,1276.9413479875295,156.10281908398005
6488,1385.8755339106333,156.81388464370696
6489,1351.178822737142,156.59365668357333
6490,1386.6036490764384,156.81844686235817
6491,1206.198517615321,155.60777589470703
6492,1380.8409266109647,156.782273098203
6493,1368.0764500261967,156.70160742763068
6494,1294.7601877774339,156.22318682542135
6495,1544.0711546693583,157.75274628350527
6496,1357.806388990028,156.63615704396338
6497,1199.9663492325647,155.56278143188084
6498,1265.2715305859724,156.02307481167372
6499,1192.9344971393045,155.5117320395581
6500,1398.6792884633815,156.8937629652923
6501,1480.1838173131118,157.3857131228309
6502,1495.884159168514,157.47735935058066
6503,1185.8689476109835,155.46013402792306
6504,1351.4524795196016,156.59541567498093
6505,1259.3800355352207,155.9825361730825
6506,1570.3417498585568,157.89928363078315
6507,1179.4785145475685,155.41320076989928
6508,1294.262074085882,156.21984459027016
6509,1328.4055281654462,156.44601357169046
6510,1174.2221761995306,155.37440564962685
6511,1491.5726171577055,157.45228812319192
6512,1395.2563296345847,156.87248011445976
6513,1417.1296156540438,157.0075915699891
6514,1170.5386506852585,155.34711525646674
6515,1255.1985439096518,155.9536486222564
6516,1550.7796245255029,157.79040181149614
6517,1168.1454392401247,155.3293384410016
6518,1523.0562757746409,157.63371909640722
6519,1167.0055822487832,155.32085875576908
6520,1298.0286056748716,156.24508535588188
6521,1249.2007528165782,155.91204483233744
6522,1166.931506419144,155.32030740030672
6523,1353.6844095876936,156.60974862998103
6524,1167.591641141995,155.32521963046196
6525,1481.3612542270232,157.39261971204823
6526,1386.9090466952653,156.82035970741393
6527,1309.6336284626811,156.32239645188218
6528,1168.7840027379054,155.33408526142932
